age_d;age_h;pip;piv;pp;pv;sfstone;af;ctcs;pif;tf;cv;ua;ux1;up1;khx;khp;ux;up;masfls;pasfls;rM;rG;w;s;pf1;pf2;pf;v;dD;mSol;mSta;mSyn
149;22;13.825;13.825;9.8812;9.8812;0.0000;183.31;0.00061278;20.620;0.020812;0.018200;0.0070756;0.0000;0.0000;0.00011348;0.0071310;0.0017847;0.11215;0.0000;-2.1272e-05;0.0055891;0.00015698;173.53;37.985;0.94908;14.392;0.94908;197.27;-2882.9;7.6562;1.1797;7.1562
149;23;13.816;13.816;9.8728;9.8728;0.0000;183.37;0.00061251;20.516;0.012155;0.018200;0.0070681;0.0000;0.0000;0.00011302;0.0071334;0.0017657;0.11145;0.0000;-2.1268e-05;0.0049476;0.00022491;173.63;37.987;0.94917;15.486;0.94917;197.37;-2883.7;7.6572;1.1794;7.1562
149;24;13.811;13.811;9.8680;9.8680;0.0000;183.43;0.00061222;20.453;0.0042002;0.018200;0.0070606;0.0000;0.0000;0.00011256;0.0071359;0.0017515;0.11104;0.0000;-2.1264e-05;0.0046106;0.00026023;173.74;37.989;0.94924;16.521;0.94924;197.48;-2884.4;7.6583;1.1790;7.1562
150;1;13.810;13.810;9.8662;9.8662;0.0000;183.50;0.00061192;20.426;0.0023292;0.018200;0.0070533;0.0000;0.0000;0.00011211;0.0071385;0.0017414;0.11088;0.0000;-2.1259e-05;0.0044940;0.00027193;173.85;37.991;0.94926;16.751;0.94926;197.59;-2885.1;7.6596;1.1787;7.1562
150;2;13.810;13.810;9.8662;9.8662;0.0000;183.57;0.00061163;20.419;0.0014355;0.018200;0.0070459;0.0000;0.0000;0.00011166;0.0071412;0.0017336;0.11087;0.0000;-2.1255e-05;0.0044943;0.00027111;173.96;37.993;0.94927;16.866;0.94927;197.71;-2885.8;7.6609;1.1784;7.1562
150;3;13.809;13.809;9.8653;9.8653;0.0000;183.64;0.00061133;20.401;0.00053360;0.018200;0.0070386;0.0000;0.0000;0.00011121;0.0071438;0.0017247;0.11079;0.0000;-2.1250e-05;0.0044372;0.00027644;174.08;37.995;0.94928;16.973;0.94928;197.83;-2886.5;7.6621;1.1780;7.1562
150;4;13.808;13.808;9.8649;9.8649;0.0000;183.71;0.00061103;20.389;0.00053165;0.018200;0.0070312;0.0000;0.0000;0.00011076;0.0071465;0.0017164;0.11075;0.0000;-2.1246e-05;0.0044091;0.00027867;174.19;37.998;0.94928;16.960;0.94928;197.94;-2887.1;7.6634;1.1777;7.1563
150;5;13.807;13.807;9.8640;9.8640;0.0000;183.78;0.00061073;20.372;-0.00035133;0.018200;0.0070239;0.0000;0.0000;0.00011032;0.0071492;0.0017076;0.11066;0.0000;-2.1241e-05;0.0043531;0.00028388;174.31;38.000;0.94928;17.064;0.94928;198.06;-2887.8;7.6647;1.1774;7.1563
150;6;13.807;13.807;9.8640;9.8640;0.0000;183.85;0.00061043;20.364;-0.00035185;0.018200;0.0070166;0.0000;0.0000;0.00010987;0.0071519;0.0017000;0.11065;0.0000;-2.1237e-05;0.0043534;0.00028307;174.42;38.002;0.94928;17.056;0.94928;198.18;-2888.5;7.6661;1.1770;7.1563
150;7;13.811;13.811;9.8680;9.8680;0.0000;183.92;0.00061012;20.403;-0.00036899;0.018200;0.0070093;0.0000;0.0000;0.00010943;0.0071546;0.0016973;0.11097;0.0000;-2.1232e-05;0.0046125;0.00025452;174.54;38.005;0.94929;17.095;0.94929;198.29;-2889.1;7.6673;1.1767;7.1563
150;8;13.820;13.820;9.8768;9.8768;0.0000;183.98;0.00060981;20.497;0.0016377;0.018200;0.0070019;0.0000;0.0000;0.00010899;0.0071573;0.0017007;0.11168;0.0000;-2.1227e-05;0.0052446;0.00018601;174.66;38.007;0.94927;16.910;0.94927;198.41;-2889.9;7.6684;1.1763;7.1563
150;9;16.852;16.852;10.823;10.823;0.0000;184.05;0.00060966;20.584;0.013040;0.060595;0.016267;0.0000;0.0000;0.00010855;0.0071598;0.0014770;0.097416;0.0000;-1.1397e-05;0.0058878;0.0011108;174.76;38.012;0.94906;14.135;0.94906;198.52;-2890.7;7.6711;1.1760;7.1565
150;10;19.660;19.660;11.687;11.687;0.0000;184.10;0.00060975;20.566;0.018307;0.10010;0.020961;0.0000;0.0000;0.00010811;0.0071619;0.0012588;0.083396;0.0000;-2.2397e-06;0.0057403;0.0016306;174.84;38.024;0.94889;11.852;0.94889;198.60;-2891.5;7.6758;1.1757;7.1570
150;11;22.079;22.079;12.437;12.437;0.0000;184.15;0.00060999;20.577;0.025086;0.13402;0.023600;0.0000;0.0000;0.00010766;0.0071636;0.0010751;0.071538;0.0000;5.6212e-06;0.0057796;0.0019099;174.90;38.039;0.94871;9.4875;0.94871;198.67;-2892.4;7.6814;1.1753;7.1579
150;12;23.992;23.992;13.069;13.069;0.0000;184.18;0.00061033;20.662;0.042731;0.16005;0.025110;0.0000;0.0000;0.00010721;0.0071649;0.00094237;0.062982;0.0000;1.1649e-05;0.0063664;0.0020095;174.94;38.055;0.94845;5.9930;0.94845;198.72;-2893.3;7.6875;1.1750;7.1591
150;13;25.224;25.224;13.496;13.496;0.0000;184.20;0.00061077;20.743;0.058881;0.17642;0.025894;0.0000;0.0000;0.00010675;0.0071657;0.00086115;0.057807;0.0000;1.5429e-05;0.0069681;0.0020295;174.96;38.072;0.94823;3.1147;0.94823;198.75;-2894.2;7.6937;1.1746;7.1603
150;14;25.639;25.639;13.636;13.636;0.0000;184.21;0.00061126;20.771;0.066427;0.18200;0.026127;0.0000;0.0000;0.00010628;0.0071661;0.00083115;0.056039;0.0000;1.6705e-05;0.0071067;0.0020397;174.96;38.089;0.94814;1.8495;0.94814;198.76;-2895.2;7.7000;1.1743;7.1615
150;15;25.233;25.233;13.505;13.505;0.0000;184.22;0.00061179;20.779;0.075314;0.17642;0.025860;0.0000;0.0000;0.00010582;0.0071663;0.00086390;0.058504;0.0000;1.5388e-05;0.0070644;0.0020155;174.95;38.106;0.94806;0.88676;0.88676;198.76;-2896.1;7.7062;1.1740;7.1627
150;16;24.031;24.031;13.108;13.108;0.0000;184.22;0.00061230;20.761;0.071842;0.16005;0.025044;0.0000;0.0000;0.00010536;0.0071665;0.00093660;0.063707;0.0000;1.1569e-05;0.0068004;0.0019559;174.94;38.123;0.94815;2.0816;0.94815;198.77;-2897.1;7.7124;1.1736;7.1639
150;17;22.105;22.105;12.463;12.463;0.0000;184.24;0.00061274;20.685;0.061260;0.13402;0.023505;0.0000;0.0000;0.00010490;0.0071671;0.0010590;0.072349;0.0000;5.5087e-06;0.0061000;0.0018655;174.95;38.138;0.94834;4.6121;0.94834;198.79;-2898.0;7.7183;1.1733;7.1650
150;18;19.660;19.660;11.687;11.687;0.0000;184.26;0.00061309;20.648;0.054114;0.10010;0.020848;0.0000;0.0000;0.00010446;0.0071680;0.0012249;0.084054;0.0000;-2.3813e-06;0.0057598;0.0016163;174.98;38.153;0.94852;6.9999;0.94852;198.82;-2898.9;7.7239;1.1729;7.1659
150;19;16.828;16.828;10.799;10.799;0.0000;184.29;0.00061330;20.592;0.041515;0.060595;0.016153;0.0000;0.0000;0.00010402;0.0071694;0.0014161;0.097600;0.0000;-1.1564e-05;0.0053345;0.0011579;175.02;38.165;0.94877;10.219;0.94877;198.88;-2899.7;7.7286;1.1726;7.1664
150;20;13.817;13.817;9.8742;9.8742;0.0000;184.34;0.00061326;20.550;0.033854;0.018200;0.0069397;0.0000;0.0000;0.00010359;0.0071712;0.0016219;0.11228;0.0000;-2.1412e-05;0.0050683;0.00019821;175.10;38.171;0.94894;12.529;0.94894;198.95;-2900.4;7.7314;1.1723;7.1666
150;21;13.817;13.817;9.8737;9.8737;0.0000;184.39;0.00061305;20.540;0.032723;0.018200;0.0069323;0.0000;0.0000;0.00010316;0.0071731;0.0016142;0.11224;0.0000;-2.1409e-05;0.0050361;0.00020087;175.18;38.173;0.94895;12.675;0.94895;199.04;-2901.2;7.7324;1.1719;7.1666
150;22;13.815;13.815;9.8720;9.8720;0.0000;184.44;0.00061283;20.514;0.028164;0.018200;0.0069250;0.0000;0.0000;0.00010274;0.0071751;0.0016049;0.11209;0.0000;-2.1406e-05;0.0049086;0.00021374;175.27;38.174;0.94900;13.276;0.94900;199.13;-2901.9;7.7335;1.1716;7.1666
150;23;13.812;13.812;9.8689;9.8689;0.0000;184.50;0.00061260;20.473;0.022452;0.018200;0.0069177;0.0000;0.0000;0.00010232;0.0071773;0.0015941;0.11182;0.0000;-2.1403e-05;0.0046932;0.00023604;175.36;38.176;0.94905;14.020;0.94905;199.22;-2902.7;7.7346;1.1712;7.1666
150;24;13.812;13.812;9.8684;9.8684;0.0000;184.55;0.00061236;20.462;0.020473;0.018200;0.0069104;0.0000;0.0000;0.00010190;0.0071795;0.0015865;0.11178;0.0000;-2.1399e-05;0.0046634;0.00023845;175.45;38.178;0.94907;14.281;0.94907;199.31;-2903.4;7.7358;1.1709;7.1667
151;1;13.804;13.804;9.8605;9.8605;0.0000;184.62;0.00061211;20.364;0.010040;0.018200;0.0069032;0.0000;0.0000;0.00010149;0.0071818;0.0015702;0.11112;0.0000;-2.1396e-05;0.0041548;0.00029217;175.55;38.180;0.94917;15.618;0.94917;199.42;-2904.0;7.7370;1.1706;7.1667
151;2;13.805;13.805;9.8613;9.8613;0.0000;184.68;0.00061185;20.368;0.0084069;0.018200;0.0068960;0.0000;0.0000;0.00010107;0.0071843;0.0015642;0.11118;0.0000;-2.1392e-05;0.0042088;0.00028562;175.66;38.183;0.94919;15.845;0.94919;199.52;-2904.6;7.7384;1.1702;7.1667
151;3;13.806;13.806;9.8627;9.8627;0.0000;184.74;0.00061158;20.377;0.0094399;0.018200;0.0068888;0.0000;0.0000;0.00010067;0.0071868;0.0015587;0.11128;0.0000;-2.1388e-05;0.0042909;0.00027606;175.77;38.185;0.94918;15.712;0.94918;199.63;-2905.3;7.7397;1.1699;7.1667
151;4;13.803;13.803;9.8600;9.8600;0.0000;184.81;0.00061131;20.340;0.0074376;0.018200;0.0068816;0.0000;0.0000;0.00010026;0.0071893;0.0015487;0.11106;0.0000;-2.1385e-05;0.0041290;0.00029263;175.87;38.187;0.94919;15.949;0.94919;199.74;-2905.9;7.7410;1.1695;7.1667
151;5;13.799;13.799;9.8560;9.8560;0.0000;184.87;0.00061104;20.288;0.0029775;0.018200;0.0068745;0.0000;0.0000;9.9854e-05;0.0071919;0.0015373;0.11072;0.0000;-2.1381e-05;0.0038975;0.00031667;175.98;38.190;0.94924;16.509;0.94924;199.85;-2906.5;7.7424;1.1692;7.1667
151;6;13.798;13.798;9.8552;9.8552;0.0000;184.94;0.00061077;20.271;0.0021316;0.018200;0.0068674;0.0000;0.0000;9.9452e-05;0.0071945;0.0015294;0.11064;0.0000;-2.1377e-05;0.0038481;0.00032121;176.10;38.193;0.94924;16.608;0.94924;199.97;-2907.1;7.7438;1.1688;7.1668
151;7;13.804;13.804;9.8605;9.8605;0.0000;185.01;0.00061048;20.325;0.0022700;0.018200;0.0068603;0.0000;0.0000;9.9051e-05;0.0071971;0.0015286;0.11107;0.0000;-2.1373e-05;0.0041565;0.00028740;176.21;38.195;0.94925;16.641;0.94925;200.08;-2907.7;7.7452;1.1685;7.1668
151;8;13.806;13.806;9.8627;9.8627;0.0000;185.07;0.00061020;20.344;0.0068173;0.018200;0.0068531;0.0000;0.0000;9.8652e-05;0.0071997;0.0015243;0.11125;0.0000;-2.1369e-05;0.0042923;0.00027208;176.32;38.198;0.94920;16.036;0.94920;200.19;-2908.3;7.7465;1.1681;7.1668
151;9;16.777;16.777;10.748;10.748;0.0000;185.14;0.00061009;20.336;0.0041111;0.060595;0.015922;0.0000;0.0000;9.8253e-05;0.0072022;0.0013124;0.096205;0.0000;-1.1482e-05;0.0042656;0.0012476;176.42;38.204;0.94913;15.087;0.94913;200.30;-2909.0;7.7495;1.1678;7.1670
151;10;19.545;19.545;11.573;11.573;0.0000;185.20;0.00061017;20.338;0.0032219;0.10010;0.020517;0.0000;0.0000;9.7853e-05;0.0072046;0.0011171;0.082247;0.0000;-2.2705e-06;0.0042670;0.0017408;176.51;38.217;0.94902;13.659;0.94902;200.40;-2909.6;7.7545;1.1674;7.1677
151;11;21.949;21.949;12.307;12.307;0.0000;185.25;0.00061036;20.383;0.0042951;0.13402;0.023100;0.0000;0.0000;9.7452e-05;0.0072067;0.00095428;0.070570;0.0000;5.6391e-06;0.0044936;0.0019941;176.59;38.233;0.94890;12.108;0.94890;200.49;-2910.3;7.7604;1.1671;7.1687
151;12;23.817;23.817;12.895;12.895;0.0000;185.30;0.00061064;20.441;0.010432;0.16005;0.024579;0.0000;0.0000;9.7049e-05;0.0072085;0.00083162;0.061770;0.0000;1.1707e-05;0.0047937;0.0021211;176.65;38.250;0.94876;10.170;0.94876;200.56;-2911.0;7.7668;1.1667;7.1700
151;13;25.087;25.087;13.359;13.359;0.0000;185.34;0.00061099;20.586;0.028971;0.17642;0.025346;0.0000;0.0000;9.6642e-05;0.0072100;0.00076442;0.057029;0.0000;1.5516e-05;0.0057034;0.0021063;176.70;38.267;0.94852;7.0359;0.94852;200.62;-2911.7;7.7732;1.1664;7.1713
151;14;25.449;25.449;13.446;13.446;0.0000;185.37;0.00061139;20.555;0.033279;0.18200;0.025575;0.0000;0.0000;9.6233e-05;0.0072111;0.00073179;0.054836;0.0000;1.6805e-05;0.0054204;0.0021612;176.73;38.285;0.94846;6.1616;0.94846;200.66;-2912.6;7.7797;1.1661;7.1727
151;15;25.061;25.061;13.333;13.333;0.0000;185.39;0.00061181;20.576;0.032563;0.17642;0.025314;0.0000;0.0000;9.5824e-05;0.0072121;0.00075693;0.056970;0.0000;1.5486e-05;0.0054930;0.0021253;176.76;38.303;0.94849;6.5320;0.94849;200.70;-2913.4;7.7862;1.1657;7.1740
151;16;23.887;23.887;12.965;12.965;0.0000;185.42;0.00061219;20.570;0.032106;0.16005;0.024516;0.0000;0.0000;9.5419e-05;0.0072133;0.00082999;0.062744;0.0000;1.1649e-05;0.0053907;0.0020503;176.79;38.320;0.94855;7.3260;0.94855;200.74;-2914.2;7.7925;1.1654;7.1753
151;17;22.011;22.011;12.369;12.369;0.0000;185.46;0.00061253;20.532;0.025512;0.13402;0.023010;0.0000;0.0000;9.5018e-05;0.0072146;0.00094459;0.071722;0.0000;5.5544e-06;0.0050903;0.0019205;176.83;38.337;0.94870;9.3436;0.94870;200.79;-2914.9;7.7987;1.1650;7.1765
151;18;19.592;19.592;11.619;11.619;0.0000;185.50;0.00061276;20.497;0.015549;0.10010;0.020408;0.0000;0.0000;9.4624e-05;0.0072164;0.0010953;0.083530;0.0000;-2.3833e-06;0.0048375;0.0016680;176.90;38.352;0.94890;12.119;0.94890;200.87;-2915.7;7.8044;1.1647;7.1774
151;19;16.793;16.793;10.764;10.764;0.0000;185.56;0.00061285;20.458;0.0091970;0.060595;0.015813;0.0000;0.0000;9.4236e-05;0.0072186;0.0012703;0.097307;0.0000;-1.1624e-05;0.0045968;0.0012005;176.98;38.364;0.94908;14.502;0.94908;200.96;-2916.4;7.8093;1.1643;7.1781
151;20;13.809;13.809;9.8658;9.8658;0.0000;185.62;0.00061274;20.440;0.013793;0.018200;0.0067935;0.0000;0.0000;9.3853e-05;0.0072209;0.0014592;0.11227;0.0000;-2.1539e-05;0.0045099;0.00024237;177.08;38.371;0.94913;15.174;0.94913;201.06;-2917.1;7.8122;1.1640;7.1782
151;21;13.807;13.807;9.8640;9.8640;0.0000;185.68;0.00061247;20.414;0.0079713;0.018200;0.0067863;0.0000;0.0000;9.3473e-05;0.0072234;0.0014508;0.11211;0.0000;-2.1535e-05;0.0043958;0.00025382;177.18;38.373;0.94919;15.943;0.94919;201.17;-2917.7;7.8134;1.1636;7.1783
151;22;13.808;13.808;9.8649;9.8649;0.0000;185.75;0.00061219;20.417;0.0099405;0.018200;0.0067792;0.0000;0.0000;9.3095e-05;0.0072259;0.0014453;0.11218;0.0000;-2.1531e-05;0.0044528;0.00024695;177.29;38.375;0.94917;15.677;0.94917;201.27;-2918.4;7.8146;1.1633;7.1783
151;23;13.808;13.808;9.8644;9.8644;0.0000;185.81;0.00061193;20.406;0.015510;0.018200;0.0067721;0.0000;0.0000;9.2717e-05;0.0072283;0.0014383;0.11213;0.0000;-2.1527e-05;0.0044246;0.00024921;177.39;38.377;0.94911;14.904;0.94911;201.38;-2919.0;7.8158;1.1629;7.1783
151;24;13.806;13.806;9.8627;9.8627;0.0000;185.87;0.00061167;20.379;0.012466;0.018200;0.0067650;0.0000;0.0000;9.2340e-05;0.0072307;0.0014300;0.11198;0.0000;-2.1523e-05;0.0043127;0.00026044;177.50;38.379;0.94914;15.293;0.94914;201.48;-2919.7;7.8170;1.1626;7.1783
152;1;13.803;13.803;9.8596;9.8596;0.0000;185.93;0.00061141;20.337;0.0058451;0.018200;0.0067579;0.0000;0.0000;9.1966e-05;0.0072332;0.0014204;0.11171;0.0000;-2.1519e-05;0.0041234;0.00027996;177.60;38.381;0.94921;16.156;0.94921;201.59;-2920.3;7.8183;1.1622;7.1783
152;2;13.802;13.802;9.8587;9.8587;0.0000;186.00;0.00061113;20.320;0.0057939;0.018200;0.0067509;0.0000;0.0000;9.1595e-05;0.0072357;0.0014131;0.11163;0.0000;-2.1515e-05;0.0040711;0.00028481;177.71;38.384;0.94920;16.146;0.94920;201.70;-2920.9;7.8196;1.1619;7.1783
152;3;13.799;13.799;9.8560;9.8560;0.0000;186.07;0.00061086;20.283;0.0039216;0.018200;0.0067438;0.0000;0.0000;9.1225e-05;0.0072383;0.0014040;0.11140;0.0000;-2.1511e-05;0.0039175;0.00030051;177.82;38.386;0.94922;16.364;0.94922;201.81;-2921.5;7.8210;1.1615;7.1783
152;4;13.798;13.798;9.8552;9.8552;0.0000;186.13;0.00061058;20.267;0.0030422;0.018200;0.0067368;0.0000;0.0000;9.0857e-05;0.0072409;0.0013968;0.11132;0.0000;-2.1507e-05;0.0038678;0.00030509;177.93;38.389;0.94923;16.467;0.94923;201.93;-2922.1;7.8224;1.1612;7.1784
152;5;13.798;13.798;9.8552;9.8552;0.0000;186.20;0.00061030;20.260;0.0022003;0.018200;0.0067298;0.0000;0.0000;9.0491e-05;0.0072435;0.0013906;0.11131;0.0000;-2.1503e-05;0.0038681;0.00030431;178.05;38.391;0.94924;16.574;0.94924;202.04;-2922.7;7.8238;1.1608;7.1784
152;6;13.799;13.799;9.8556;9.8556;0.0000;186.27;0.00061002;20.258;0.0013630;0.018200;0.0067228;0.0000;0.0000;9.0126e-05;0.0072462;0.0013849;0.11134;0.0000;-2.1499e-05;0.0038932;0.00030087;178.16;38.394;0.94924;16.686;0.94924;202.16;-2923.3;7.8251;1.1605;7.1784
152;7;13.798;13.798;9.8543;9.8543;0.0000;186.34;0.00060975;20.237;0.0038643;0.018200;0.0067158;0.0000;0.0000;8.9763e-05;0.0072488;0.0013773;0.11123;0.0000;-2.1496e-05;0.0038192;0.00030805;178.27;38.396;0.94922;16.323;0.94922;202.27;-2923.8;7.8265;1.1601;7.1784
152;8;13.801;13.801;9.8578;9.8578;0.0000;186.40;0.00060948;20.271;0.0040317;0.018200;0.0067089;0.0000;0.0000;8.9401e-05;0.0072514;0.0013748;0.11151;0.0000;-2.1492e-05;0.0040207;0.00028571;178.38;38.399;0.94922;16.333;0.94922;202.38;-2924.4;7.8279;1.1598;7.1785
152;9;16.778;16.778;10.749;10.749;0.0000;186.47;0.00060936;20.324;0.0079858;0.060595;0.015587;0.0000;0.0000;8.9039e-05;0.0072538;0.0011882;0.096805;0.0000;-1.1534e-05;0.0043156;0.0012064;178.49;38.405;0.94908;14.514;0.94908;202.49;-2925.1;7.8309;1.1594;7.1786
152;10;19.567;19.567;11.594;11.594;0.0000;186.52;0.00060946;20.367;0.020925;0.10010;0.020084;0.0000;0.0000;8.8673e-05;0.0072559;0.0010148;0.083043;0.0000;-2.2569e-06;0.0045444;0.0016648;178.57;38.417;0.94884;11.232;0.94884;202.58;-2925.7;7.8358;1.1591;7.1793
152;11;21.988;21.988;12.346;12.346;0.0000;186.56;0.00060971;20.428;0.031404;0.13402;0.022613;0.0000;0.0000;8.8303e-05;0.0072576;0.00086871;0.071398;0.0000;5.7064e-06;0.0048788;0.0019007;178.62;38.432;0.94862;8.4126;0.94862;202.64;-2926.4;7.8415;1.1587;7.1802
152;12;23.825;23.825;12.902;12.902;0.0000;186.59;0.00061005;20.437;0.031444;0.16005;0.024060;0.0000;0.0000;8.7931e-05;0.0072589;0.00075315;0.062174;0.0000;1.1813e-05;0.0048809;0.0020562;178.66;38.449;0.94854;7.2581;0.94854;202.69;-2927.1;7.8476;1.1583;7.1813
152;13;24.890;24.890;13.162;13.162;0.0000;186.63;0.00061043;20.339;0.019032;0.17642;0.024811;0.0000;0.0000;8.7561e-05;0.0072601;0.00067093;0.055631;0.0000;1.5647e-05;0.0042674;0.0022028;178.70;38.467;0.94860;8.1106;0.94860;202.74;-2927.8;7.8541;1.1580;7.1827
152;14;25.347;25.347;13.345;13.345;0.0000;186.66;0.00061081;20.424;0.025573;0.18200;0.025035;0.0000;0.0000;8.7191e-05;0.0072614;0.00065161;0.054267;0.0000;1.6947e-05;0.0047009;0.0021805;178.74;38.485;0.94852;7.0492;0.94852;202.79;-2928.5;7.8607;1.1576;7.1841
152;15;24.903;24.903;13.175;13.175;0.0000;186.69;0.00061119;20.373;0.018435;0.17642;0.024780;0.0000;0.0000;8.6824e-05;0.0072627;0.00066821;0.055895;0.0000;1.5620e-05;0.0043545;0.0021901;178.78;38.503;0.94861;8.2228;0.94861;202.84;-2929.2;7.8673;1.1573;7.1856
152;16;23.705;23.705;12.782;12.782;0.0000;186.73;0.00061154;20.315;0.012864;0.16005;0.023999;0.0000;0.0000;8.6460e-05;0.0072642;0.00073002;0.061334;0.0000;1.1759e-05;0.0040078;0.0021431;178.83;38.521;0.94872;9.6627;0.94872;202.90;-2929.8;7.8738;1.1569;7.1870
152;17;21.855;21.855;12.213;12.213;0.0000;186.78;0.00061183;20.271;0.0063704;0.13402;0.022525;0.0000;0.0000;8.6101e-05;0.0072659;0.00083346;0.070334;0.0000;5.6234e-06;0.0037603;0.0020111;178.89;38.539;0.94887;11.658;0.94887;202.97;-2930.4;7.8802;1.1566;7.1883
152;18;19.482;19.482;11.509;11.509;0.0000;186.83;0.00061203;20.250;0.0037634;0.10010;0.019978;0.0000;0.0000;8.5748e-05;0.0072680;0.00097138;0.082335;0.0000;-2.3695e-06;0.0036430;0.0017500;178.96;38.554;0.94900;13.445;0.94900;203.06;-2930.9;7.8861;1.1562;7.1893
152;19;16.740;16.740;10.711;10.711;0.0000;186.89;0.00061211;20.257;0.0029646;0.060595;0.015480;0.0000;0.0000;8.5399e-05;0.0072704;0.0011340;0.096543;0.0000;-1.1677e-05;0.0036677;0.0012643;179.05;38.567;0.94912;15.123;0.94912;203.16;-2931.4;7.8912;1.1559;7.1900
152;20;13.794;13.794;9.8503;9.8503;0.0000;186.96;0.00061199;20.244;0.0029386;0.018200;0.0066506;0.0000;0.0000;8.5053e-05;0.0072729;0.0013057;0.11165;0.0000;-2.1662e-05;0.0036216;0.00032222;179.16;38.574;0.94922;16.451;0.94922;203.27;-2932.0;7.8943;1.1555;7.1902
152;21;13.793;13.793;9.8499;9.8499;0.0000;187.02;0.00061172;20.233;0.0029277;0.018200;0.0066437;0.0000;0.0000;8.4710e-05;0.0072755;0.0012995;0.11161;0.0000;-2.1659e-05;0.0035986;0.00032394;179.27;38.577;0.94922;16.441;0.94922;203.38;-2932.5;7.8958;1.1552;7.1902
152;22;13.793;13.793;9.8494;9.8494;0.0000;187.09;0.00061145;20.221;0.0021067;0.018200;0.0066369;0.0000;0.0000;8.4369e-05;0.0072781;0.0012933;0.11157;0.0000;-2.1655e-05;0.0035759;0.00032564;179.38;38.579;0.94923;16.540;0.94923;203.49;-2933.0;7.8972;1.1548;7.1902
152;23;13.794;13.794;9.8507;9.8507;0.0000;187.16;0.00061118;20.230;0.0021424;0.018200;0.0066300;0.0000;0.0000;8.4028e-05;0.0072808;0.0012888;0.11167;0.0000;-2.1651e-05;0.0036457;0.00031743;179.49;38.582;0.94923;16.543;0.94923;203.61;-2933.6;7.8987;1.1545;7.1903
152;24;13.794;13.794;9.8512;9.8512;0.0000;187.23;0.00061091;20.229;0.0021565;0.018200;0.0066231;0.0000;0.0000;8.3690e-05;0.0072834;0.0012835;0.11170;0.0000;-2.1647e-05;0.0036694;0.00031415;179.61;38.585;0.94923;16.539;0.94923;203.72;-2934.1;7.9001;1.1541;7.1903
153;1;13.794;13.794;9.8512;9.8512;0.0000;187.29;0.00061063;20.222;0.0021596;0.018200;0.0066162;0.0000;0.0000;8.3352e-05;0.0072860;0.0012778;0.11169;0.0000;-2.1644e-05;0.0036696;0.00031339;179.72;38.587;0.94923;16.532;0.94923;203.84;-2934.6;7.9016;1.1537;7.1903
153;2;13.794;13.794;9.8512;9.8512;0.0000;187.36;0.00061036;20.216;0.0013309;0.018200;0.0066094;0.0000;0.0000;8.3016e-05;0.0072887;0.0012721;0.11169;0.0000;-2.1640e-05;0.0036699;0.00031263;179.83;38.590;0.94924;16.637;0.94924;203.95;-2935.2;7.9030;1.1534;7.1903
153;3;13.797;13.797;9.8534;9.8534;0.0000;187.43;0.00061008;20.234;0.0013673;0.018200;0.0066025;0.0000;0.0000;8.2681e-05;0.0072913;0.0012685;0.11186;0.0000;-2.1636e-05;0.0037898;0.00029904;179.95;38.593;0.94924;16.650;0.94924;204.07;-2935.7;7.9044;1.1530;7.1904
153;4;13.797;13.797;9.8534;9.8534;0.0000;187.50;0.00060980;20.228;0.0013693;0.018200;0.0065956;0.0000;0.0000;8.2348e-05;0.0072940;0.0012628;0.11185;0.0000;-2.1632e-05;0.0037901;0.00029828;180.06;38.595;0.94924;16.642;0.94924;204.19;-2936.3;7.9058;1.1527;7.1904
153;5;13.797;13.797;9.8534;9.8534;0.0000;187.57;0.00060952;20.221;0.0013713;0.018200;0.0065887;0.0000;0.0000;8.2016e-05;0.0072966;0.0012572;0.11185;0.0000;-2.1628e-05;0.0037903;0.00029752;180.18;38.598;0.94923;16.634;0.94923;204.30;-2936.8;7.9072;1.1523;7.1904
153;6;13.797;13.797;9.8534;9.8534;0.0000;187.63;0.00060924;20.214;0.0030898;0.018200;0.0065819;0.0000;0.0000;8.1685e-05;0.0072992;0.0012516;0.11184;0.0000;-2.1624e-05;0.0037905;0.00029675;180.29;38.600;0.94922;16.394;0.94922;204.42;-2937.4;7.9085;1.1520;7.1904
153;7;13.796;13.796;9.8529;9.8529;0.0000;187.70;0.00060897;20.203;0.0039335;0.018200;0.0065750;0.0000;0.0000;8.1356e-05;0.0073018;0.0012456;0.11179;0.0000;-2.1620e-05;0.0037665;0.00029859;180.40;38.602;0.94921;16.268;0.94921;204.53;-2937.9;7.9099;1.1516;7.1904
153;8;13.798;13.798;9.8547;9.8547;0.0000;187.77;0.00060870;20.217;0.0048947;0.018200;0.0065682;0.0000;0.0000;8.1027e-05;0.0073044;0.0012417;0.11193;0.0000;-2.1616e-05;0.0038647;0.00028734;180.51;38.605;0.94920;16.151;0.94920;204.64;-2938.5;7.9113;1.1512;7.1905
153;9;16.750;16.750;10.721;10.721;0.0000;187.83;0.00060859;20.209;0.0057473;0.060595;0.015260;0.0000;0.0000;8.0698e-05;0.0073069;0.0010677;0.096675;0.0000;-1.1585e-05;0.0038407;0.0012222;180.62;38.612;0.94909;14.675;0.94909;204.75;-2939.1;7.9143;1.1509;7.1907
